student_id,vehicle_type,entry_time,exit_time,day_of_week,duration_minutes,usual_zone,is_exam_week,parking_behavior
SV1495,Motorbike,2023-10-09 06:48:00,2023-10-09 08:36:31,Monday,108,Zone_B,0,Early_Return
SV1717,Motorbike,2023-10-15 06:18:00,2023-10-15 13:31:49,Sunday,433,Zone_A,0,Full_Day
SV0629,Motorbike,2023-11-07 12:22:00,2023-11-07 17:35:02,Tuesday,313,Zone_C,0,Full_Day
SV1757,Motorbike,2023-10-08 07:08:00,2023-10-08 15:50:50,Sunday,522,Zone_A,0,Full_Day
SV1121,Motorbike,2023-10-28 06:38:00,2023-10-28 14:32:21,Saturday,474,Zone_B,0,Full_Day
SV0776,Motorbike,2023-11-11 06:56:00,2023-11-12 05:31:22,Saturday,1355,Zone_D,0,Overnight
SV0087,Motorbike,2023-11-16 07:29:00,2023-11-16 15:12:51,Thursday,463,Zone_C,0,Full_Day
SV1507,Motorbike,2023-09-05 06:36:00,2023-09-05 10:04:44,Tuesday,208,Zone_D,0,Early_Return
SV0499,Motorbike,2023-12-16 05:51:00,2023-12-16 08:13:26,Saturday,142,Zone_A,1,Early_Return
SV0138,Motorbike,2023-12-05 07:05:00,2023-12-05 08:39:10,Tuesday,94,Zone_B,0,Early_Return
SV0963,Motorbike,2023-11-07 12:52:00,2023-11-07 15:28:35,Tuesday,156,Zone_A,0,Early_Return
SV0370,Motorbike,2023-10-06 07:01:00,2023-10-06 09:28:21,Friday,147,Zone_C,0,Early_Return
SV0892,Motorbike,2023-09-10 07:08:00,2023-09-10 10:27:12,Sunday,199,Zone_A,0,Early_Return
SV1851,Motorbike,2023-11-28 07:09:00,2023-11-28 14:31:47,Tuesday,442,Zone_A,0,Full_Day
SV1941,Motorbike,2023-10-02 06:55:00,2023-10-02 10:06:53,Monday,191,Zone_B,0,Early_Return
SV0149,Motorbike,2023-09-21 12:56:00,2023-09-21 17:50:10,Thursday,294,Zone_A,0,Full_Day
SV0662,Motorbike,2023-09-22 07:47:00,2023-09-24 18:43:29,Friday,3536,Zone_B,0,Long_Term
SV0436,Motorbike,2023-12-04 06:47:00,2023-12-04 12:51:01,Monday,364,Zone_C,0,Full_Day
SV0515,Motorbike,2023-09-19 06:31:00,2023-09-19 07:45:03,Tuesday,74,Zone_C,0,Early_Return
SV1253,Motorbike,2023-12-15 07:17:00,2023-12-15 10:29:13,Friday,192,Zone_A,1,Early_Return
SV1856,Motorbike,2023-12-16 07:23:00,2023-12-16 15:05:42,Saturday,462,Zone_B,1,Full_Day
SV1090,Motorbike,2023-09-13 07:35:00,2023-09-13 15:46:59,Wednesday,491,Zone_A,0,Full_Day
SV1657,Motorbike,2023-12-30 12:47:00,2024-01-02 01:05:02,Saturday,3618,Zone_B,1,Long_Term
SV1235,Motorbike,2023-09-04 07:36:00,2023-09-05 18:01:33,Monday,2065,Zone_B,0,Long_Term
SV0822,Motorbike,2023-09-21 07:18:00,2023-09-21 12:08:03,Thursday,290,Zone_A,0,Full_Day
SV0273,Motorbike,2023-09-04 06:43:00,2023-09-04 11:50:37,Monday,307,Zone_A,0,Full_Day
SV0536,Motorbike,2023-11-21 07:09:00,2023-11-21 11:15:52,Tuesday,246,Zone_B,0,Full_Day
SV0211,Motorbike,2023-12-18 12:47:00,2023-12-18 14:43:01,Monday,116,Zone_C,1,Early_Return
SV0481,Motorbike,2023-12-25 07:39:00,2023-12-25 10:39:12,Monday,180,Zone_C,1,Early_Return
SV1142,Car,2023-09-17 06:20:00,2023-09-17 13:45:46,Sunday,445,Zone_C,0,Full_Day
SV1895,Motorbike,2023-09-16 06:59:00,2023-09-16 13:48:39,Saturday,409,Zone_A,0,Full_Day
SV1643,Motorbike,2023-12-27 06:03:00,2023-12-27 09:24:06,Wednesday,201,Zone_B,1,Early_Return
SV0581,Motorbike,2023-10-07 07:05:00,2023-10-07 13:15:33,Saturday,370,Zone_C,0,Full_Day
SV1626,Motorbike,2023-12-12 12:47:00,2023-12-12 13:48:03,Tuesday,61,Zone_A,1,Early_Return
SV1388,Motorbike,2023-10-01 12:49:00,2023-10-01 14:59:48,Sunday,130,Zone_A,0,Early_Return
SV0618,Motorbike,2023-12-01 07:26:00,2023-12-01 10:52:13,Friday,206,Zone_B,0,Early_Return
SV1753,Motorbike,2023-10-14 06:39:00,2023-10-14 14:54:55,Saturday,495,Zone_B,0,Full_Day
SV0875,Motorbike,2023-11-07 06:54:00,2023-11-07 08:29:31,Tuesday,95,Zone_B,0,Early_Return
SV1496,Motorbike,2023-11-10 07:03:00,2023-11-10 15:11:21,Friday,488,Zone_B,0,Full_Day
SV0165,Motorbike,2023-11-21 06:34:00,2023-11-22 22:48:11,Tuesday,2414,Zone_D,0,Long_Term
SV1932,Motorbike,2023-10-11 07:18:00,2023-10-11 10:06:00,Wednesday,168,Zone_A,0,Early_Return
SV0598,Motorbike,2023-11-20 12:30:00,2023-11-20 19:12:45,Monday,402,Zone_B,0,Full_Day
SV1634,Motorbike,2023-11-09 12:03:00,2023-11-09 14:07:17,Thursday,124,Zone_B,0,Early_Return
SV1081,Motorbike,2023-12-07 13:33:00,2023-12-07 19:00:10,Thursday,327,Zone_A,0,Full_Day
SV0571,Motorbike,2023-11-03 12:37:00,2023-11-03 19:06:10,Friday,389,Zone_C,0,Full_Day
SV1178,Motorbike,2023-12-19 12:15:00,2023-12-19 13:53:19,Tuesday,98,Zone_B,1,Early_Return
SV1820,Motorbike,2023-11-02 07:13:00,2023-11-02 11:41:14,Thursday,268,Zone_A,0,Full_Day
SV1578,Motorbike,2023-09-06 05:53:00,2023-09-06 10:21:01,Wednesday,268,Zone_A,0,Full_Day
SV0268,Motorbike,2023-09-24 06:28:00,2023-09-24 14:15:14,Sunday,467,Zone_A,0,Full_Day
SV0905,Motorbike,2023-10-18 11:22:00,2023-10-18 18:09:20,Wednesday,407,Zone_B,0,Full_Day
SV0877,Motorbike,2023-12-23 07:31:00,2023-12-24 01:36:04,Saturday,1085,Zone_A,1,Overnight
SV1544,Motorbike,2023-10-18 08:01:00,2023-10-18 21:01:05,Wednesday,780,Zone_C,0,Overnight
SV0814,Motorbike,2023-09-01 06:27:00,2023-09-01 09:54:36,Friday,207,Zone_B,0,Early_Return
SV1284,Motorbike,2023-12-04 12:56:00,2023-12-05 17:23:55,Monday,1707,Zone_C,0,Long_Term
SV1690,Motorbike,2023-09-05 12:21:00,2023-09-05 14:11:31,Tuesday,110,Zone_D,0,Early_Return
SV0646,Motorbike,2023-10-14 12:53:00,2023-10-14 18:27:13,Saturday,334,Zone_C,0,Full_Day
SV0588,Motorbike,2023-11-29 07:21:00,2023-11-29 08:37:56,Wednesday,76,Zone_C,0,Early_Return
SV1699,Motorbike,2023-10-11 12:58:00,2023-10-11 15:03:19,Wednesday,125,Zone_C,0,Early_Return
SV0620,Motorbike,2023-09-15 06:23:00,2023-09-15 10:32:20,Friday,249,Zone_A,0,Full_Day
SV0483,Motorbike,2023-09-28 12:59:00,2023-09-28 21:56:31,Thursday,537,Zone_A,0,Full_Day
SV1603,Motorbike,2023-09-25 06:29:00,2023-09-25 12:17:06,Monday,348,Zone_C,0,Full_Day
SV0949,Motorbike,2023-09-14 13:05:00,2023-09-14 17:22:43,Thursday,257,Zone_B,0,Full_Day
SV0646,Motorbike,2023-09-23 06:42:00,2023-09-23 12:38:55,Saturday,356,Zone_A,0,Full_Day
SV0501,Motorbike,2023-10-05 06:57:00,2023-10-05 11:02:24,Thursday,245,Zone_A,0,Full_Day
SV0614,Motorbike,2023-10-18 13:27:00,2023-10-18 16:52:54,Wednesday,205,Zone_B,0,Early_Return
SV0284,Motorbike,2023-11-10 08:01:00,2023-11-10 10:20:54,Friday,139,Zone_B,0,Early_Return
SV1144,Motorbike,2023-10-31 07:28:00,2023-10-31 12:46:59,Tuesday,318,Zone_B,0,Full_Day
SV0820,Motorbike,2023-11-14 07:22:00,2023-11-14 09:51:49,Tuesday,149,Zone_C,0,Early_Return
SV0514,Motorbike,2023-12-19 06:33:00,2023-12-19 15:29:42,Tuesday,536,Zone_B,1,Full_Day
SV1086,Motorbike,2023-09-30 07:25:00,2023-09-30 14:17:00,Saturday,412,Zone_A,0,Full_Day
SV1893,Motorbike,2023-10-03 12:24:00,2023-10-03 19:01:34,Tuesday,397,Zone_C,0,Full_Day
SV0482,Motorbike,2023-11-04 06:44:00,2023-11-05 05:39:41,Saturday,1375,Zone_A,0,Overnight
SV0659,Motorbike,2023-12-02 07:07:00,2023-12-03 06:29:38,Saturday,1402,Zone_C,0,Overnight
SV0179,Motorbike,2023-11-10 07:21:00,2023-11-10 10:46:36,Friday,205,Zone_A,0,Early_Return
SV0347,Motorbike,2023-09-01 06:39:00,2023-09-01 12:41:05,Friday,362,Zone_A,0,Full_Day
SV0573,Motorbike,2023-11-29 12:39:00,2023-11-29 18:54:08,Wednesday,375,Zone_B,0,Full_Day
SV0142,Motorbike,2023-12-18 06:12:00,2023-12-18 13:09:15,Monday,417,Zone_C,1,Full_Day
SV0881,Motorbike,2023-10-13 12:35:00,2023-10-13 14:40:46,Friday,125,Zone_A,0,Early_Return
SV1846,Motorbike,2023-09-09 11:51:00,2023-09-10 03:15:53,Saturday,924,Zone_B,0,Overnight
SV1595,Motorbike,2023-10-11 06:51:00,2023-10-11 13:06:10,Wednesday,375,Zone_A,0,Full_Day
SV1192,Motorbike,2023-11-15 12:48:00,2023-11-15 20:09:16,Wednesday,441,Zone_B,0,Full_Day
SV1953,Motorbike,2023-12-12 13:05:00,2023-12-12 17:05:37,Tuesday,240,Zone_C,1,Full_Day
SV1713,Motorbike,2023-11-21 07:12:00,2023-11-21 14:31:35,Tuesday,439,Zone_B,0,Full_Day
SV0485,Motorbike,2023-09-28 06:53:00,2023-09-28 08:41:09,Thursday,108,Zone_B,0,Early_Return
SV1821,Motorbike,2023-11-05 13:10:00,2023-11-05 20:09:36,Sunday,419,Zone_A,0,Full_Day
SV0713,Motorbike,2023-09-28 07:39:00,2023-09-28 14:17:59,Thursday,398,Zone_D,0,Full_Day
SV0258,Motorbike,2023-09-12 07:22:00,2023-09-12 09:34:54,Tuesday,132,Zone_A,0,Early_Return
SV1237,Motorbike,2023-12-04 07:31:00,2023-12-04 13:32:10,Monday,361,Zone_B,0,Full_Day
SV1658,Motorbike,2023-12-17 12:34:00,2023-12-17 20:40:43,Sunday,486,Zone_D,1,Full_Day
SV1087,Motorbike,2023-11-14 07:39:00,2023-11-14 10:24:50,Tuesday,165,Zone_A,0,Early_Return
SV0440,Motorbike,2023-09-07 06:10:00,2023-09-07 09:23:30,Thursday,193,Zone_A,0,Early_Return
SV1693,Motorbike,2023-09-18 06:43:00,2023-09-18 12:45:53,Monday,362,Zone_B,0,Full_Day
SV0325,Motorbike,2023-10-18 06:53:00,2023-10-18 15:49:24,Wednesday,536,Zone_B,0,Full_Day
SV1901,Motorbike,2023-09-30 07:16:00,2023-10-02 01:42:30,Saturday,2546,Zone_A,0,Long_Term
SV0448,Motorbike,2023-10-21 07:00:00,2023-10-21 14:46:51,Saturday,466,Zone_A,0,Full_Day
SV0485,Motorbike,2023-10-07 13:05:00,2023-10-07 20:05:52,Saturday,420,Zone_D,0,Full_Day
SV0077,Motorbike,2023-12-25 06:49:00,2023-12-25 15:40:13,Monday,531,Zone_D,1,Full_Day
SV1513,Motorbike,2023-10-04 07:19:00,2023-10-04 13:05:51,Wednesday,346,Zone_C,0,Full_Day
SV0762,Motorbike,2023-10-16 12:30:00,2023-10-16 14:05:15,Monday,95,Zone_B,0,Early_Return
SV1409,Motorbike,2023-09-24 12:54:00,2023-09-24 17:56:11,Sunday,302,Zone_C,0,Full_Day
SV1874,Motorbike,2023-12-30 12:34:00,2023-12-30 18:52:26,Saturday,378,Zone_A,1,Full_Day
SV0517,Motorbike,2023-10-06 12:52:00,2023-10-06 19:51:44,Friday,419,Zone_B,0,Full_Day
SV0246,Motorbike,2023-09-11 06:29:00,2023-09-11 07:37:39,Monday,68,Zone_B,0,Early_Return
SV1018,Motorbike,2023-09-17 12:17:00,2023-09-18 09:20:19,Sunday,1263,Zone_A,0,Overnight
SV1252,Motorbike,2023-10-03 07:00:00,2023-10-03 09:06:11,Tuesday,126,Zone_D,0,Early_Return
SV0499,Motorbike,2023-10-21 11:39:00,2023-10-21 18:39:38,Saturday,420,Zone_C,0,Full_Day
SV0163,Motorbike,2023-11-12 06:08:00,2023-11-12 07:08:28,Sunday,60,Zone_A,0,Early_Return
SV0840,Motorbike,2023-10-08 07:21:00,2023-10-08 10:15:23,Sunday,174,Zone_A,0,Early_Return
SV1859,Motorbike,2023-10-12 06:34:00,2023-10-12 13:47:20,Thursday,433,Zone_A,0,Full_Day
SV1571,Motorbike,2023-10-27 13:21:00,2023-10-27 14:31:21,Friday,70,Zone_D,0,Early_Return
SV0188,Motorbike,2023-09-01 12:01:00,2023-09-01 19:05:04,Friday,424,Zone_B,0,Full_Day
SV0942,Motorbike,2023-09-04 06:54:00,2023-09-04 08:10:38,Monday,76,Zone_D,0,Early_Return
SV1314,Motorbike,2023-11-22 06:43:00,2023-11-22 08:27:56,Wednesday,104,Zone_B,0,Early_Return
SV1770,Motorbike,2023-12-11 06:55:00,2023-12-11 08:39:17,Monday,104,Zone_A,1,Early_Return
SV0904,Motorbike,2023-12-29 06:38:00,2023-12-29 09:53:54,Friday,195,Zone_B,1,Early_Return
SV0321,Motorbike,2023-09-30 11:55:00,2023-09-30 19:09:20,Saturday,434,Zone_C,0,Full_Day
SV1047,Motorbike,2023-11-13 07:36:00,2023-11-14 03:05:50,Monday,1169,Zone_B,0,Overnight
SV1038,Motorbike,2023-12-19 12:52:00,2023-12-19 19:28:03,Tuesday,396,Zone_C,1,Full_Day
SV1490,Motorbike,2023-10-01 07:41:00,2023-10-01 12:21:08,Sunday,280,Zone_A,0,Full_Day
SV1740,Motorbike,2023-10-27 06:41:00,2023-10-27 12:03:51,Friday,322,Zone_A,0,Full_Day
SV0818,Motorbike,2023-09-06 07:00:00,2023-09-06 14:42:16,Wednesday,462,Zone_A,0,Full_Day
SV0577,Motorbike,2023-09-09 13:15:00,2023-09-09 16:28:46,Saturday,193,Zone_D,0,Early_Return
SV0624,Motorbike,2023-10-21 06:40:00,2023-10-22 02:54:39,Saturday,1214,Zone_A,0,Overnight
SV1753,Motorbike,2023-09-10 07:16:00,2023-09-10 12:10:50,Sunday,294,Zone_A,0,Full_Day
SV1476,Motorbike,2023-12-03 06:49:00,2023-12-03 13:11:37,Sunday,382,Zone_D,0,Full_Day
SV0913,Motorbike,2023-10-18 06:57:00,2023-10-18 11:30:17,Wednesday,273,Zone_C,0,Full_Day
SV0873,Motorbike,2023-12-14 07:33:00,2023-12-14 09:55:48,Thursday,142,Zone_C,1,Early_Return
SV0649,Motorbike,2023-11-14 13:19:00,2023-11-14 21:05:12,Tuesday,466,Zone_A,0,Full_Day
SV0776,Motorbike,2023-09-18 13:02:00,2023-09-18 21:54:22,Monday,532,Zone_B,0,Full_Day
SV0822,Motorbike,2023-12-09 07:03:00,2023-12-09 10:06:29,Saturday,183,Zone_B,0,Early_Return
SV1839,Motorbike,2023-10-16 06:50:00,2023-10-16 15:23:19,Monday,513,Zone_C,0,Full_Day
SV0398,Motorbike,2023-09-25 13:04:00,2023-09-25 18:24:00,Monday,320,Zone_C,0,Full_Day
SV1402,Motorbike,2023-12-11 12:36:00,2023-12-11 18:52:28,Monday,376,Zone_A,1,Full_Day
SV1628,Motorbike,2023-09-27 06:54:00,2023-09-29 00:33:04,Wednesday,2499,Zone_B,0,Long_Term
SV1760,Motorbike,2023-10-03 12:24:00,2023-10-03 13:57:29,Tuesday,93,Zone_B,0,Early_Return
SV0720,Motorbike,2023-12-09 07:10:00,2023-12-09 09:32:02,Saturday,142,Zone_B,0,Early_Return
SV1528,Motorbike,2023-11-25 07:23:00,2023-11-25 15:52:50,Saturday,509,Zone_D,0,Full_Day
SV1250,Motorbike,2023-11-18 07:25:00,2023-11-18 16:22:03,Saturday,537,Zone_B,0,Full_Day
SV0980,Motorbike,2023-09-15 07:53:00,2023-09-15 15:46:04,Friday,473,Zone_C,0,Full_Day
SV1223,Motorbike,2023-09-26 12:10:00,2023-09-26 15:37:14,Tuesday,207,Zone_D,0,Early_Return
SV0863,Motorbike,2023-12-16 12:16:00,2023-12-16 21:00:13,Saturday,524,Zone_C,1,Full_Day
SV1593,Motorbike,2023-12-14 12:58:00,2023-12-15 06:56:03,Thursday,1078,Zone_A,1,Overnight
SV1697,Motorbike,2023-09-27 12:50:00,2023-09-29 05:50:17,Wednesday,2460,Zone_D,0,Long_Term
SV1414,Motorbike,2023-11-25 12:05:00,2023-11-25 14:13:47,Saturday,128,Zone_C,0,Early_Return
SV0520,Car,2023-12-16 12:50:00,2023-12-16 14:10:32,Saturday,80,Zone_B,1,Early_Return
SV0863,Motorbike,2023-11-09 06:59:00,2023-11-09 09:00:00,Thursday,121,Zone_B,0,Early_Return
SV1356,Motorbike,2023-11-28 13:53:00,2023-11-28 15:19:24,Tuesday,86,Zone_A,0,Early_Return
SV1414,Motorbike,2023-12-24 13:25:00,2023-12-24 15:24:16,Sunday,119,Zone_D,1,Early_Return
SV0520,Motorbike,2023-09-08 12:15:00,2023-09-08 14:01:29,Friday,106,Zone_B,0,Early_Return
SV0593,Motorbike,2023-11-27 12:54:00,2023-11-27 15:59:18,Monday,185,Zone_A,0,Early_Return
SV1180,Motorbike,2023-10-13 07:31:00,2023-10-13 10:32:12,Friday,181,Zone_B,0,Early_Return
SV0944,Motorbike,2023-12-10 07:26:00,2023-12-10 08:26:03,Sunday,60,Zone_A,0,Early_Return
SV1271,Motorbike,2023-12-24 06:53:00,2023-12-25 01:02:09,Sunday,1089,Zone_B,1,Overnight
SV0404,Car,2023-10-05 06:08:00,2023-10-05 13:14:36,Thursday,426,Zone_A,0,Full_Day
SV0693,Motorbike,2023-11-07 12:32:00,2023-11-07 21:02:40,Tuesday,510,Zone_D,0,Full_Day
SV1879,Motorbike,2023-11-14 12:58:00,2023-11-14 18:05:28,Tuesday,307,Zone_C,0,Full_Day
SV0824,Motorbike,2023-12-08 06:34:00,2023-12-08 14:45:53,Friday,491,Zone_B,0,Full_Day
SV0327,Motorbike,2023-09-05 06:56:00,2023-09-05 13:25:15,Tuesday,389,Zone_B,0,Full_Day
SV0553,Motorbike,2023-12-21 13:30:00,2023-12-21 15:01:03,Thursday,91,Zone_A,1,Early_Return
SV0271,Motorbike,2023-09-01 07:13:00,2023-09-01 23:12:10,Friday,959,Zone_C,0,Overnight
SV1028,Motorbike,2023-10-27 07:12:00,2023-10-27 08:18:48,Friday,66,Zone_D,0,Early_Return
SV0863,Motorbike,2023-11-01 06:40:00,2023-11-01 08:34:19,Wednesday,114,Zone_A,0,Early_Return
SV1639,Motorbike,2023-10-31 07:04:00,2023-10-31 10:16:24,Tuesday,192,Zone_A,0,Early_Return
SV0844,Motorbike,2023-10-06 12:37:00,2023-10-06 14:22:26,Friday,105,Zone_C,0,Early_Return
SV1435,Motorbike,2023-10-27 07:34:00,2023-10-27 10:49:17,Friday,195,Zone_D,0,Early_Return
SV0504,Motorbike,2023-10-24 06:42:00,2023-10-24 13:25:20,Tuesday,403,Zone_A,0,Full_Day
SV0767,Motorbike,2023-11-20 12:51:00,2023-11-20 17:03:43,Monday,252,Zone_B,0,Full_Day
SV0436,Motorbike,2023-09-21 07:21:00,2023-09-21 12:12:37,Thursday,291,Zone_B,0,Full_Day
SV1218,Motorbike,2023-12-05 07:28:00,2023-12-05 15:29:03,Tuesday,481,Zone_A,0,Full_Day
SV0509,Motorbike,2023-11-20 07:19:00,2023-11-20 21:12:16,Monday,833,Zone_C,0,Overnight
SV1904,Motorbike,2023-10-25 06:26:00,2023-10-25 11:59:35,Wednesday,333,Zone_B,0,Full_Day
SV0864,Motorbike,2023-09-18 06:48:00,2023-09-18 14:47:15,Monday,479,Zone_C,0,Full_Day
SV0759,Motorbike,2023-10-29 07:08:00,2023-10-29 09:53:55,Sunday,165,Zone_B,0,Early_Return
SV0193,Motorbike,2023-11-19 12:59:00,2023-11-19 15:21:54,Sunday,142,Zone_A,0,Early_Return
SV1482,Motorbike,2023-12-04 06:44:00,2023-12-04 12:11:00,Monday,327,Zone_B,0,Full_Day
SV0840,Motorbike,2023-10-26 12:04:00,2023-10-26 13:28:25,Thursday,84,Zone_A,0,Early_Return
SV1589,Motorbike,2023-09-27 07:20:00,2023-09-27 10:40:14,Wednesday,200,Zone_C,0,Early_Return
SV1093,Motorbike,2023-10-29 06:52:00,2023-10-29 09:33:37,Sunday,161,Zone_A,0,Early_Return
SV1703,Motorbike,2023-09-13 12:26:00,2023-09-14 09:14:06,Wednesday,1248,Zone_C,0,Overnight
SV0128,Motorbike,2023-12-29 12:57:00,2023-12-29 21:31:25,Friday,514,Zone_B,1,Full_Day
SV0202,Motorbike,2023-09-06 06:54:00,2023-09-06 10:20:50,Wednesday,206,Zone_A,0,Early_Return
SV1492,Motorbike,2023-11-30 07:05:00,2023-11-30 13:40:02,Thursday,395,Zone_B,0,Full_Day
SV1816,Motorbike,2023-09-22 06:38:00,2023-09-22 13:36:36,Friday,418,Zone_D,0,Full_Day
SV0020,Motorbike,2023-10-24 12:18:00,2023-10-24 14:41:00,Tuesday,143,Zone_C,0,Early_Return
SV1158,Motorbike,2023-09-10 06:57:00,2023-09-10 09:37:48,Sunday,160,Zone_B,0,Early_Return
SV1083,Motorbike,2023-09-29 06:55:00,2023-09-29 13:58:40,Friday,423,Zone_D,0,Full_Day
SV0917,Motorbike,2023-09-22 06:29:00,2023-09-22 08:25:01,Friday,116,Zone_B,0,Early_Return
SV0301,Motorbike,2023-10-19 07:22:00,2023-10-19 15:03:49,Thursday,461,Zone_B,0,Full_Day
SV0842,Motorbike,2023-10-24 07:43:00,2023-10-24 10:56:30,Tuesday,193,Zone_C,0,Early_Return
SV0367,Motorbike,2023-12-02 07:07:00,2023-12-02 09:47:36,Saturday,160,Zone_A,0,Early_Return
SV0039,Motorbike,2023-09-23 06:14:00,2023-09-23 09:30:43,Saturday,196,Zone_A,0,Early_Return
SV1390,Motorbike,2023-10-18 12:15:00,2023-10-18 13:47:18,Wednesday,92,Zone_B,0,Early_Return
SV1630,Motorbike,2023-09-10 11:48:00,2023-09-12 06:11:51,Sunday,2543,Zone_A,0,Long_Term
SV0504,Motorbike,2023-11-13 07:29:00,2023-11-13 09:33:07,Monday,124,Zone_C,0,Early_Return
SV0295,Motorbike,2023-09-28 12:22:00,2023-09-28 15:30:58,Thursday,188,Zone_C,0,Early_Return
SV0770,Motorbike,2023-12-16 06:59:00,2023-12-16 13:39:30,Saturday,400,Zone_C,1,Full_Day
SV1554,Motorbike,2023-09-22 13:23:00,2023-09-22 20:22:39,Friday,419,Zone_B,0,Full_Day
SV0135,Motorbike,2023-10-24 06:39:00,2023-10-24 09:25:56,Tuesday,166,Zone_B,0,Early_Return
SV1638,Motorbike,2023-12-21 06:32:00,2023-12-21 09:29:58,Thursday,177,Zone_C,1,Early_Return
SV0963,Motorbike,2023-11-23 06:56:00,2023-11-23 13:42:00,Thursday,406,Zone_C,0,Full_Day
SV1914,Motorbike,2023-09-25 13:08:00,2023-09-25 18:12:49,Monday,304,Zone_C,0,Full_Day
SV0622,Motorbike,2023-12-15 06:37:00,2023-12-15 15:08:04,Friday,511,Zone_C,1,Full_Day
SV1063,Motorbike,2023-12-27 12:12:00,2023-12-27 15:24:39,Wednesday,192,Zone_B,1,Early_Return
SV0414,Motorbike,2023-11-25 05:50:00,2023-11-25 13:26:34,Saturday,456,Zone_B,0,Full_Day
SV1069,Motorbike,2023-12-13 12:13:00,2023-12-13 14:32:47,Wednesday,139,Zone_A,1,Early_Return
SV0758,Motorbike,2023-11-20 07:17:00,2023-11-20 08:35:13,Monday,78,Zone_B,0,Early_Return
SV0674,Motorbike,2023-09-28 07:10:00,2023-09-28 12:00:04,Thursday,290,Zone_A,0,Full_Day
SV0118,Motorbike,2023-09-28 06:58:00,2023-09-28 09:51:04,Thursday,173,Zone_B,0,Early_Return
SV1960,Motorbike,2023-11-04 07:06:00,2023-11-04 12:44:15,Saturday,338,Zone_B,0,Full_Day
SV0093,Car,2023-11-16 13:07:00,2023-11-16 19:18:43,Thursday,371,Zone_B,0,Full_Day
SV1293,Motorbike,2023-10-19 12:44:00,2023-10-19 20:35:53,Thursday,471,Zone_C,0,Full_Day
SV1598,Motorbike,2023-09-25 13:13:00,2023-09-25 18:19:34,Monday,306,Zone_C,0,Full_Day
SV1846,Motorbike,2023-12-29 12:38:00,2023-12-29 18:57:30,Friday,379,Zone_A,1,Full_Day
SV1388,Motorbike,2023-12-14 07:39:00,2023-12-14 09:39:41,Thursday,120,Zone_A,1,Early_Return
SV0942,Motorbike,2023-12-13 07:01:00,2023-12-13 12:25:15,Wednesday,324,Zone_A,1,Full_Day
SV0518,Motorbike,2023-10-27 12:49:00,2023-10-27 21:43:30,Friday,534,Zone_B,0,Full_Day
SV0335,Motorbike,2023-12-02 07:35:00,2023-12-02 09:23:10,Saturday,108,Zone_A,0,Early_Return
SV1856,Motorbike,2023-10-25 07:52:00,2023-10-25 15:09:01,Wednesday,437,Zone_A,0,Full_Day
SV1259,Motorbike,2023-10-19 06:51:00,2023-10-19 14:00:35,Thursday,429,Zone_A,0,Full_Day
SV1072,Motorbike,2023-09-08 07:36:00,2023-09-08 09:28:31,Friday,112,Zone_C,0,Early_Return
SV1379,Motorbike,2023-11-03 14:07:00,2023-11-03 20:02:59,Friday,355,Zone_A,0,Full_Day
SV1926,Motorbike,2023-09-17 06:22:00,2023-09-17 14:14:17,Sunday,472,Zone_B,0,Full_Day
SV1598,Motorbike,2023-10-12 07:59:00,2023-10-12 10:45:54,Thursday,166,Zone_B,0,Early_Return
SV1849,Motorbike,2023-10-29 12:56:00,2023-10-29 15:47:51,Sunday,171,Zone_B,0,Early_Return
SV1202,Motorbike,2023-11-29 07:19:00,2023-11-29 16:06:32,Wednesday,527,Zone_B,0,Full_Day
SV0505,Motorbike,2023-10-08 12:49:00,2023-10-08 15:52:53,Sunday,183,Zone_A,0,Early_Return
SV0923,Motorbike,2023-09-22 06:14:00,2023-09-22 14:07:02,Friday,473,Zone_B,0,Full_Day
SV0887,Motorbike,2023-11-23 12:25:00,2023-11-23 13:57:35,Thursday,92,Zone_A,0,Early_Return
SV0893,Motorbike,2023-10-05 12:58:00,2023-10-06 08:31:37,Thursday,1173,Zone_C,0,Overnight
SV1241,Motorbike,2023-10-29 06:46:00,2023-10-30 02:46:04,Sunday,1200,Zone_C,0,Overnight
SV1206,Motorbike,2023-10-08 07:48:00,2023-10-08 16:47:40,Sunday,539,Zone_C,0,Full_Day
SV0480,Motorbike,2023-11-06 12:14:00,2023-11-06 16:20:43,Monday,246,Zone_C,0,Full_Day
SV1995,Motorbike,2023-10-18 06:52:00,2023-10-18 07:54:21,Wednesday,62,Zone_D,0,Early_Return
SV1457,Motorbike,2023-10-02 06:53:00,2023-10-02 15:34:31,Monday,521,Zone_B,0,Full_Day
SV0339,Motorbike,2023-10-31 07:00:00,2023-10-31 14:39:54,Tuesday,459,Zone_A,0,Full_Day
SV1689,Motorbike,2023-11-22 12:00:00,2023-11-22 14:32:46,Wednesday,152,Zone_B,0,Early_Return
SV1685,Motorbike,2023-09-04 12:03:00,2023-09-06 10:11:09,Monday,2768,Zone_B,0,Long_Term
SV0288,Motorbike,2023-09-18 07:06:00,2023-09-18 11:22:19,Monday,256,Zone_D,0,Full_Day
SV1206,Motorbike,2023-11-22 13:04:00,2023-11-22 16:05:32,Wednesday,181,Zone_A,0,Early_Return
SV0406,Motorbike,2023-10-17 06:54:00,2023-10-17 13:10:27,Tuesday,376,Zone_D,0,Full_Day
