duration_minutes,is_exam_week,entry_hour,entry_minute,day_of_week_num,is_weekend,is_morning,rolling_avg_duration,historical_overnight_count,vehicle_type_Motorbike,usual_zone_Zone_B,usual_zone_Zone_C,usual_zone_Zone_D
508,1,6,46,0,0,1,566.0,2.0,1,0,0,0
327,0,6,0,0,0,1,485.4906,2.0,1,0,0,0
83,0,6,44,0,0,1,327.0,0.0,1,0,1,0
262,0,8,8,3,0,1,205.0,0.0,1,0,0,0
1351,0,7,19,0,0,1,224.0,0.0,1,1,0,0
537,0,12,48,6,1,0,505.75,1.0,1,1,0,0
528,0,6,31,0,0,1,485.4906,1.0,1,0,0,0
107,0,8,0,4,0,1,528.0,0.0,1,1,0,0
518,0,7,8,3,0,1,317.5,0.0,1,0,0,0
289,0,11,58,3,0,1,384.3333333333333,0.0,1,0,0,1
413,0,13,51,3,0,0,360.5,0.0,1,0,1,0
3009,1,13,2,2,0,0,371.0,0.0,1,1,0,0
1391,1,7,18,1,0,1,867.2,0.0,1,0,1,0
455,0,12,8,6,1,0,485.4906,1.0,1,0,0,0
146,1,7,20,4,0,1,455.0,0.0,1,1,0,0
179,1,7,5,5,1,1,300.5,0.0,1,0,0,0
1067,0,12,21,5,1,0,485.4906,0.0,1,1,0,0
898,0,12,41,1,0,0,1067.0,1.0,1,0,0,0
425,0,12,59,4,0,0,982.5,2.0,1,0,1,0
284,0,12,59,5,1,0,796.6666666666666,2.0,1,0,0,0
118,0,6,46,6,1,1,668.5,2.0,1,1,0,0
99,0,6,55,6,1,1,558.4,2.0,1,1,0,0
114,0,7,6,2,0,1,364.8,2.0,1,0,0,0
343,0,6,52,3,0,1,485.4906,2.0,1,0,0,0
202,0,12,39,6,1,0,343.0,0.0,1,0,0,0
361,0,6,44,4,0,1,272.5,0.0,1,1,0,0
330,0,7,35,6,1,1,302.0,0.0,1,0,1,0
142,0,7,37,3,0,1,485.4906,0.0,1,0,0,0
96,0,7,34,5,1,1,142.0,0.0,1,0,0,1
441,0,6,32,6,1,1,119.0,0.0,1,0,0,1
252,0,7,1,0,0,1,226.33333333333334,0.0,1,1,0,0
82,0,7,0,1,0,1,232.75,0.0,1,1,0,0
170,0,6,41,0,0,1,202.6,0.0,1,1,0,0
434,0,7,19,2,0,1,208.2,0.0,1,0,1,0
293,0,12,34,6,1,0,275.8,0.0,1,1,0,0
433,0,7,15,3,0,1,246.2,0.0,1,0,0,0
84,0,6,6,5,1,1,282.4,0.0,1,0,1,0
78,0,6,56,1,0,1,282.8,0.0,1,0,0,0
384,0,7,25,1,0,1,264.4,0.0,1,0,0,0
161,0,8,3,0,0,1,254.4,0.0,1,0,0,0
164,1,7,17,0,0,1,228.0,0.0,1,0,0,0
248,0,7,22,6,1,1,485.4906,0.0,1,1,0,0
1392,0,7,51,1,0,1,248.0,0.0,1,1,0,0
316,0,12,15,1,0,0,820.0,1.0,1,1,0,0
172,0,12,0,2,0,0,652.0,1.0,1,1,0,0
175,0,7,1,0,0,1,532.0,1.0,1,0,0,0
75,0,12,49,6,1,0,460.6,1.0,1,0,0,0
422,0,7,12,0,0,1,426.0,1.0,1,0,0,0
100,1,12,26,4,0,0,232.0,1.0,1,1,0,0
455,1,12,0,2,0,0,188.8,1.0,1,0,0,0
1036,0,12,32,3,0,0,485.4906,1.0,1,1,0,0
784,0,13,17,3,0,0,1036.0,1.0,1,0,0,0
502,0,7,51,3,0,1,910.0,2.0,1,0,1,0
520,0,6,9,0,0,1,774.0,2.0,1,0,0,1
506,0,13,5,4,0,0,710.5,2.0,1,1,0,0
3114,0,12,39,0,0,0,485.4906,2.0,1,0,0,0
2388,0,5,54,5,1,1,3114.0,0.0,1,0,1,0
188,0,7,16,6,1,1,2751.0,0.0,1,0,0,0
2042,0,7,42,0,0,1,1896.6666666666667,0.0,1,0,0,0
108,0,7,30,6,1,1,1933.0,0.0,1,0,1,0
301,0,7,3,1,0,1,1568.0,0.0,1,0,0,0
342,0,6,32,1,0,1,485.4906,0.0,1,0,1,0
2762,0,6,59,0,0,1,342.0,0.0,1,0,0,0
88,0,13,3,1,0,0,1552.0,0.0,1,0,0,1
118,0,11,28,4,0,1,1064.0,0.0,1,1,0,0
928,0,6,36,4,0,1,827.5,0.0,1,1,0,0
255,0,6,18,2,0,1,847.6,1.0,1,0,1,0
247,0,7,28,0,0,1,830.2,1.0,1,1,0,0
2712,0,12,35,6,1,0,327.2,1.0,1,1,0,0
473,1,5,54,1,0,1,852.0,1.0,1,1,0,0
526,1,6,35,0,0,1,923.0,1.0,1,0,1,0
295,0,7,9,1,0,1,485.4906,1.0,1,1,0,0
131,0,6,40,5,1,1,295.0,0.0,1,0,0,0
539,0,12,43,5,1,0,213.0,0.0,1,0,0,0
442,0,7,3,2,0,1,321.6666666666667,0.0,1,0,0,0
3833,1,6,20,6,1,1,351.75,0.0,1,1,0,0
201,0,12,17,5,1,0,485.4906,0.0,1,0,1,0
124,0,7,17,3,0,1,201.0,0.0,1,0,0,0
367,0,12,38,2,0,0,162.5,0.0,1,0,0,0
293,0,6,48,6,1,1,230.66666666666666,0.0,1,0,0,0
88,1,7,0,5,1,1,246.25,0.0,1,1,0,0
1542,1,13,10,4,0,0,214.6,0.0,1,1,0,0
482,0,6,51,6,1,1,485.4906,0.0,1,0,0,0
903,0,7,12,1,0,1,482.0,0.0,1,0,1,0
116,0,13,25,2,0,0,692.5,1.0,1,0,0,0
86,0,7,27,6,1,1,500.3333333333333,1.0,1,0,0,1
96,1,6,57,2,0,1,396.75,1.0,1,0,0,0
115,0,7,21,1,0,1,485.4906,1.0,1,0,0,0
62,0,7,42,2,0,1,115.0,0.0,1,0,1,0
402,0,8,0,6,1,1,88.5,0.0,1,0,0,0
881,0,6,49,3,0,1,485.4906,0.0,1,0,0,0
93,0,12,33,0,0,0,881.0,1.0,1,0,0,0
330,0,14,3,6,1,0,487.0,1.0,1,1,0,0
421,0,7,51,4,0,1,434.6666666666667,1.0,1,0,0,0
766,0,11,34,6,1,1,431.25,1.0,1,0,1,0
134,1,6,31,3,0,1,498.2,2.0,1,0,0,0
292,1,13,16,6,1,0,348.8,2.0,1,1,0,0
374,0,12,28,3,0,0,485.4906,2.0,1,0,1,0
501,0,7,2,1,0,1,374.0,0.0,1,0,0,0
257,0,6,55,3,0,1,437.5,0.0,1,1,0,0
61,0,6,52,2,0,1,377.3333333333333,0.0,1,0,0,0
180,0,7,8,4,0,1,298.25,0.0,1,1,0,0
117,0,7,55,0,0,1,274.6,0.0,1,0,0,0
373,1,7,23,5,1,1,223.2,0.0,1,0,0,0
1151,0,12,38,3,0,0,485.4906,0.0,1,1,0,0
393,0,12,33,3,0,0,1151.0,1.0,1,0,0,0
204,0,12,55,5,1,0,772.0,1.0,1,0,1,0
866,0,12,33,0,0,0,582.6666666666666,1.0,1,0,1,0
92,0,7,19,6,1,1,653.5,2.0,1,0,0,0
424,0,6,50,1,0,1,541.2,2.0,1,1,0,0
195,0,7,27,6,1,1,395.8,2.0,1,0,1,0
488,0,7,27,6,1,1,356.2,2.0,1,1,0,0
520,0,12,43,4,0,0,413.0,2.0,1,1,0,0
277,0,13,8,6,1,0,343.8,2.0,1,0,0,0
98,1,6,12,5,1,1,380.8,2.0,1,1,0,0
531,1,6,49,0,0,1,315.6,2.0,1,0,0,1
3544,1,13,13,2,0,0,382.8,2.0,1,1,0,0
741,1,12,28,4,0,0,994.0,2.0,1,0,1,0
382,0,6,34,4,0,1,485.4906,3.0,1,0,0,1
986,0,7,1,4,0,1,382.0,0.0,1,0,0,1
411,0,12,17,5,1,0,684.0,1.0,1,1,0,0
416,0,7,12,6,1,1,593.0,1.0,1,0,0,0
148,0,6,29,2,0,1,548.75,1.0,1,0,0,0
279,0,13,5,4,0,0,485.4906,1.0,0,0,0,1
102,0,13,45,0,0,0,279.0,0.0,1,0,1,0
429,0,6,52,4,0,1,190.5,0.0,1,0,0,0
539,0,6,6,3,0,1,270.0,0.0,1,0,0,0
517,0,13,1,0,0,0,337.25,0.0,1,0,0,0
1235,0,7,20,6,1,1,373.2,0.0,1,1,0,0
240,0,6,36,2,0,1,564.4,1.0,1,0,0,0
373,0,7,36,5,1,1,485.4906,1.0,1,0,1,0
1411,0,7,46,5,1,1,373.0,0.0,1,0,0,0
115,0,6,25,2,0,1,892.0,1.0,1,0,0,0
2772,0,6,42,4,0,1,633.0,1.0,1,0,0,0
409,0,12,14,5,1,0,1167.75,1.0,1,0,1,0
358,0,7,48,4,0,1,1016.0,1.0,1,0,0,0
489,0,6,52,3,0,1,1013.0,1.0,1,0,0,0
305,0,6,40,2,0,1,828.6,1.0,1,0,0,0
461,0,6,48,1,0,1,866.6,1.0,1,1,0,0
1035,1,12,38,4,0,0,404.4,1.0,1,0,1,0
162,0,7,13,3,0,1,485.4906,2.0,1,0,0,0
342,0,12,23,2,0,0,162.0,0.0,1,0,0,0
126,0,7,41,6,1,1,252.0,0.0,1,0,1,0
537,0,5,53,0,0,1,210.0,0.0,1,1,0,0
166,0,6,53,0,0,1,291.75,0.0,1,0,1,0
197,0,6,15,0,0,1,266.6,0.0,1,0,1,0
296,0,12,43,0,0,0,273.6,0.0,1,0,1,0
290,0,6,49,0,0,1,264.4,0.0,1,0,0,0
391,0,13,11,3,0,0,297.2,0.0,1,0,0,0
68,1,12,54,4,0,0,268.0,0.0,1,1,0,0
165,0,12,4,0,0,0,485.4906,0.0,1,0,0,0
139,0,7,22,3,0,1,165.0,0.0,1,0,0,1
108,0,7,54,3,0,1,152.0,0.0,1,0,1,0
265,0,12,21,4,0,0,137.33333333333334,0.0,1,1,0,0
209,0,6,35,5,1,1,169.25,0.0,1,0,0,1
1291,0,7,20,5,1,1,177.2,0.0,1,1,0,0
1720,0,12,42,0,0,0,402.4,1.0,1,0,0,1
321,1,13,6,6,1,0,718.6,1.0,1,0,1,0
252,1,12,5,6,1,0,761.2,1.0,1,0,0,1
65,0,6,59,0,0,1,485.4906,1.0,1,1,0,0
78,0,6,36,3,0,1,65.0,0.0,1,1,0,0
302,0,12,36,0,0,0,71.5,0.0,1,0,0,0
205,0,6,28,5,1,1,148.33333333333334,0.0,1,1,0,0
494,0,13,25,0,0,0,162.5,0.0,1,0,0,0
132,1,7,15,3,0,1,228.8,0.0,1,0,1,0
345,1,6,31,1,0,1,242.2,0.0,1,1,0,0
354,0,6,23,0,0,1,485.4906,0.0,1,0,0,0
433,0,12,58,1,0,0,354.0,0.0,1,0,0,0
2138,0,12,45,3,0,0,393.5,0.0,1,0,0,1
473,0,13,9,4,0,0,975.0,0.0,1,0,0,0
389,0,12,53,5,1,0,849.5,0.0,1,1,0,0
87,0,7,6,1,0,1,757.4,0.0,1,0,0,0
354,0,7,10,3,0,1,704.0,0.0,1,0,0,0
110,0,12,45,2,0,0,688.2,0.0,1,1,0,0
519,0,6,19,0,0,1,282.6,0.0,1,0,0,0
155,1,8,12,0,0,1,291.8,0.0,1,0,0,0
259,0,7,23,0,0,1,485.4906,0.0,1,0,0,0
419,0,12,56,0,0,0,259.0,0.0,1,1,0,0
331,0,12,27,3,0,0,339.0,0.0,1,1,0,0
193,0,6,52,4,0,1,336.3333333333333,0.0,1,0,0,0
302,0,13,33,4,0,0,300.5,0.0,1,1,0,0
482,1,12,8,5,1,0,300.8,0.0,1,1,0,0
370,0,7,18,5,1,1,485.4906,0.0,1,0,0,1
87,0,6,13,2,0,1,370.0,0.0,1,0,1,0
337,0,12,39,5,1,0,228.5,0.0,1,0,1,0
187,1,7,44,0,0,1,264.6666666666667,0.0,1,0,0,0
295,0,6,42,6,1,1,485.4906,0.0,1,0,0,0
463,0,7,29,3,0,1,295.0,0.0,1,0,1,0
60,0,7,10,0,0,1,485.4906,0.0,1,0,0,1
144,0,13,22,3,0,0,60.0,0.0,1,0,0,1
93,0,7,4,0,0,1,102.0,0.0,1,0,0,0
94,0,7,25,6,1,1,99.0,0.0,1,0,0,0
2324,0,7,0,0,0,1,97.75,0.0,1,1,0,0
247,0,12,4,6,1,0,485.4906,0.0,1,1,0,0
241,0,7,43,3,0,1,247.0,0.0,1,1,0,0
416,1,14,9,0,0,0,244.0,0.0,1,1,0,0
92,1,7,14,4,0,1,301.3333333333333,0.0,1,1,0,0
1236,1,7,37,3,0,1,249.0,0.0,1,0,0,0
353,0,7,1,0,0,1,485.4906,1.0,1,1,0,0
2792,0,12,18,5,1,0,353.0,0.0,1,0,1,0
275,0,7,21,6,1,1,1572.5,0.0,1,1,0,0
240,0,6,41,6,1,1,1140.0,0.0,1,1,0,0
382,0,7,20,5,1,1,915.0,0.0,0,0,0,1
332,1,13,9,4,0,0,808.4,0.0,0,1,0,0
518,0,6,27,4,0,1,485.4906,0.0,1,0,0,0
76,0,7,47,1,0,1,518.0,0.0,1,0,0,1
1377,0,12,41,4,0,0,297.0,0.0,1,1,0,0
340,0,12,40,4,0,0,657.0,1.0,1,0,0,1
367,1,6,56,0,0,1,577.75,1.0,1,0,0,0
163,1,7,11,6,1,1,535.6,1.0,1,0,0,0
489,0,13,38,3,0,0,485.4906,1.0,1,0,0,0
3442,0,7,49,0,0,1,489.0,0.0,1,0,0,0
1012,0,6,43,1,0,1,1965.5,0.0,1,0,1,0
461,0,8,1,4,0,1,1647.6666666666667,1.0,1,0,0,0
494,0,6,55,6,1,1,1351.0,1.0,1,0,0,0
756,0,11,54,3,0,1,1179.6,1.0,1,0,1,0
327,0,7,30,1,0,1,1233.0,2.0,1,0,0,0
390,0,12,45,4,0,0,610.0,2.0,1,1,0,0
274,0,12,11,0,0,0,485.6,2.0,0,1,0,0
302,0,6,21,2,0,1,448.2,2.0,1,0,1,0
174,1,7,11,5,1,1,409.8,2.0,1,0,1,0
296,0,6,35,0,0,1,485.4906,2.0,1,0,0,0
265,0,6,50,1,0,1,296.0,0.0,1,0,0,1
453,0,12,27,5,1,0,280.5,0.0,1,1,0,0
371,0,13,7,3,0,0,338.0,0.0,0,1,0,0
354,0,11,9,2,0,1,346.25,0.0,1,1,0,0
1054,0,13,26,6,1,0,347.8,0.0,1,0,0,1
1414,1,7,21,1,0,1,499.4,1.0,1,0,0,0
503,0,6,28,5,1,1,485.4906,2.0,1,1,0,0
410,0,12,58,2,0,0,503.0,0.0,1,0,0,0
489,0,7,12,5,1,1,456.5,0.0,1,0,0,0
97,0,7,46,1,0,1,467.3333333333333,0.0,1,0,0,0
1380,0,12,35,3,0,0,374.75,0.0,1,0,0,0
437,0,12,54,2,0,0,575.8,1.0,1,1,0,0
369,0,7,0,4,0,1,562.6,1.0,1,0,1,0
514,0,7,17,4,0,1,554.4,1.0,1,1,0,0
510,0,7,12,2,0,1,559.4,1.0,1,0,1,0
1052,0,6,58,4,0,1,642.0,1.0,1,1,0,0
1071,1,7,9,1,0,1,576.4,2.0,1,0,0,0
69,1,12,22,4,0,0,703.2,3.0,1,0,0,0
110,1,6,18,0,0,1,643.2,3.0,1,0,1,0
122,0,7,4,4,0,1,485.4906,3.0,1,0,1,0
418,0,12,54,0,0,0,122.0,0.0,1,0,0,0
294,0,6,36,4,0,1,270.0,0.0,1,1,0,0
88,0,7,41,4,0,1,278.0,0.0,1,1,0,0
126,0,13,6,1,0,0,230.5,0.0,1,1,0,0
90,0,12,46,4,0,0,209.6,0.0,1,1,0,0
513,0,6,47,0,0,1,203.2,0.0,1,0,0,0
379,1,6,8,4,0,1,222.2,0.0,1,1,0,0
174,0,12,23,1,0,0,485.4906,0.0,1,0,1,0
127,0,7,30,3,0,1,174.0,0.0,1,0,0,0
341,0,6,55,4,0,1,150.5,0.0,1,1,0,0
177,0,7,51,1,0,1,214.0,0.0,1,0,0,0
395,0,12,38,2,0,0,204.75,0.0,1,1,0,0
534,0,6,20,0,0,1,242.8,0.0,1,0,0,0
448,0,6,56,0,0,1,314.8,0.0,1,0,1,0
165,0,6,26,1,0,1,379.0,0.0,1,1,0,0
95,0,7,50,2,0,1,343.8,0.0,1,0,1,0
241,0,6,37,5,1,1,327.4,0.0,1,0,0,0
1421,0,7,19,4,0,1,296.6,0.0,1,0,0,0
1076,0,12,44,1,0,0,474.0,1.0,1,0,1,0
89,0,7,36,5,1,1,485.4906,2.0,1,0,0,0
470,0,13,4,3,0,0,89.0,0.0,1,0,0,0
436,0,7,34,0,0,1,279.5,0.0,1,0,1,0
476,1,12,46,3,0,0,331.6666666666667,0.0,1,0,0,0
494,1,12,49,5,1,0,367.75,0.0,1,0,1,0
1241,1,13,11,2,0,0,393.0,0.0,1,0,0,1
107,0,14,4,1,0,0,485.4906,1.0,1,0,0,0
77,0,7,10,6,1,1,107.0,0.0,1,1,0,0
473,0,6,50,0,0,1,92.0,0.0,1,0,0,0
895,0,6,41,2,0,1,219.0,0.0,1,0,1,0
161,0,13,19,0,0,0,388.0,1.0,1,1,0,0
316,0,12,27,5,1,0,342.6,1.0,1,0,0,0
153,1,6,52,2,0,1,384.4,1.0,1,0,0,1
496,0,8,7,6,1,1,485.4906,1.0,1,1,0,0
283,0,12,48,5,1,0,496.0,0.0,1,0,0,0
2680,0,13,6,6,1,0,389.5,0.0,1,0,0,0
177,0,12,7,0,0,0,1153.0,0.0,1,1,0,0
348,0,7,20,6,1,1,909.0,0.0,1,1,0,0
417,0,7,9,1,0,1,796.8,0.0,1,0,0,0
904,0,6,59,0,0,1,781.0,0.0,1,1,0,0
254,0,13,19,5,1,0,905.2,1.0,1,1,0,0
325,1,7,27,2,0,1,420.0,1.0,1,0,0,0
328,1,6,59,3,0,1,449.6,1.0,1,0,0,0
3374,0,7,52,0,0,1,485.4906,1.0,1,0,0,0
332,0,6,41,3,0,1,3374.0,0.0,1,1,0,0
76,0,7,10,6,1,1,485.4906,0.0,1,1,0,0
110,0,12,40,2,0,0,76.0,0.0,1,0,0,0
253,0,6,46,5,1,1,93.0,0.0,1,1,0,0
93,0,6,23,3,0,1,146.33333333333334,0.0,1,1,0,0
529,1,7,54,6,1,1,133.0,0.0,1,0,0,0
521,0,12,12,5,1,0,485.4906,0.0,1,0,0,0
103,0,7,3,2,0,1,521.0,0.0,1,0,0,0
283,0,7,5,3,0,1,312.0,0.0,1,1,0,0
519,0,12,1,3,0,0,302.3333333333333,0.0,1,0,0,0
184,0,12,33,3,0,0,356.5,0.0,1,1,0,0
526,0,7,37,2,0,1,322.0,0.0,1,1,0,0
145,0,12,32,3,0,0,323.0,0.0,1,0,0,0
497,0,6,47,6,1,1,331.4,0.0,1,1,0,0
482,0,7,34,3,0,1,374.2,0.0,1,0,0,0
248,0,7,9,4,0,1,366.8,0.0,1,0,0,0
343,0,12,48,4,0,0,379.6,0.0,1,0,1,0
509,0,12,23,4,0,0,343.0,0.0,1,0,0,0
134,1,12,57,2,0,0,415.8,0.0,1,0,0,0
247,0,8,5,3,0,1,485.4906,0.0,1,0,0,0
319,0,13,25,6,1,0,247.0,0.0,1,0,1,0
327,0,6,48,6,1,1,283.0,0.0,1,1,0,0
253,0,12,43,5,1,0,297.6666666666667,0.0,1,0,1,0
330,1,6,27,0,0,1,286.5,0.0,1,0,1,0
492,1,12,56,0,0,0,295.2,0.0,1,0,0,0
131,1,7,11,1,0,1,344.2,0.0,1,0,1,0
316,1,7,42,1,0,1,306.6,0.0,1,1,0,0
1145,0,6,19,6,1,1,485.4906,0.0,1,0,0,0
959,0,6,42,3,0,1,1145.0,1.0,1,0,0,0
1241,0,6,34,4,0,1,1052.0,2.0,1,0,1,0
264,0,7,6,5,1,1,1115.0,3.0,1,0,0,1
75,0,13,9,3,0,0,902.25,3.0,1,1,0,0
89,0,7,7,4,0,1,736.8,3.0,1,1,0,0
84,0,5,59,5,1,1,525.6,3.0,1,0,0,1
84,0,7,44,4,0,1,350.6,3.0,1,0,0,0
496,0,12,34,1,0,0,485.4906,3.0,1,0,1,0
197,0,6,42,5,1,1,496.0,0.0,1,0,0,0
537,0,13,9,0,0,0,346.5,0.0,1,0,0,0
302,0,7,24,5,1,1,410.0,0.0,1,0,1,0
923,0,12,29,0,0,0,485.4906,0.0,1,0,0,0
180,0,6,50,1,0,1,923.0,1.0,1,0,0,0
81,0,6,28,2,0,1,551.5,1.0,1,0,0,0
896,0,12,18,5,1,0,394.6666666666667,1.0,1,1,0,0
1212,0,7,0,0,0,1,520.0,2.0,1,1,0,0
1094,0,7,27,0,0,1,658.4,3.0,1,0,0,0
318,0,13,0,3,0,0,692.6,4.0,1,0,0,0
248,0,7,45,2,0,1,720.2,4.0,1,0,0,0
276,0,12,31,5,1,0,753.6,4.0,1,1,0,0
475,0,11,13,6,1,1,485.4906,4.0,1,1,0,0
379,0,7,41,5,1,1,475.0,0.0,1,0,0,0
183,0,13,29,6,1,0,427.0,0.0,1,0,1,0
146,0,13,24,0,0,0,345.6666666666667,0.0,1,0,0,0
439,0,13,27,1,0,0,295.75,0.0,1,1,0,0
473,0,7,16,3,0,1,324.4,0.0,1,0,0,0
199,0,13,15,3,0,0,324.0,0.0,1,0,0,0
181,0,7,20,5,1,1,288.0,0.0,1,0,0,0
1106,0,7,5,1,0,1,287.6,0.0,1,0,0,0
1281,0,7,28,4,0,1,479.6,1.0,1,0,0,0
242,1,13,1,3,0,0,648.0,2.0,1,1,0,0
254,0,7,15,0,0,1,485.4906,2.0,1,0,0,0
159,0,13,9,6,1,0,254.0,0.0,1,1,0,0
435,0,6,58,4,0,1,206.5,0.0,1,1,0,0
171,0,12,42,0,0,0,282.6666666666667,0.0,1,0,0,0
451,0,6,39,1,0,1,254.75,0.0,1,0,0,0
338,0,6,35,2,0,1,294.0,0.0,1,0,0,0
68,0,11,49,3,0,1,310.8,0.0,1,0,0,1
1395,1,7,15,0,0,1,292.6,0.0,1,1,0,0
462,0,7,38,3,0,1,485.4906,1.0,1,0,1,0
74,0,12,47,3,0,0,462.0,0.0,1,0,0,0
413,1,6,19,3,0,1,268.0,0.0,1,0,0,0
1121,0,6,52,5,1,1,485.4906,0.0,1,1,0,0
287,0,8,15,2,0,1,1121.0,1.0,1,0,0,0
482,0,7,16,4,0,1,704.0,1.0,1,1,0,0
274,0,7,36,4,0,1,630.0,1.0,1,0,0,1
142,0,12,37,6,1,0,541.0,1.0,1,0,0,1
511,0,6,44,2,0,1,461.2,1.0,1,0,0,0
130,0,13,3,6,1,0,339.2,1.0,1,0,1,0
390,1,7,20,2,0,1,307.8,1.0,1,0,0,0
888,1,12,46,2,0,0,289.4,1.0,1,0,1,0
163,0,7,34,2,0,1,485.4906,2.0,1,0,1,0
79,0,12,50,3,0,0,163.0,0.0,1,0,1,0
1152,0,13,13,5,1,0,121.0,0.0,1,0,0,0
372,0,6,20,2,0,1,464.6666666666667,1.0,1,0,0,0
87,0,7,48,2,0,1,441.5,1.0,1,1,0,0
385,0,12,24,2,0,0,370.6,1.0,1,0,0,1
168,0,6,53,1,0,1,415.0,1.0,1,0,1,0
479,0,7,4,2,0,1,432.8,1.0,1,0,0,1
119,1,6,50,1,0,1,298.2,1.0,0,0,0,0
464,1,12,29,5,1,0,247.6,1.0,1,1,0,0
441,1,6,4,2,0,1,323.0,1.0,1,0,0,0
62,0,12,56,4,0,0,485.4906,1.0,1,0,0,1
455,0,6,50,4,0,1,62.0,0.0,1,0,0,0
1098,0,12,20,0,0,0,258.5,0.0,1,1,0,0
169,1,6,36,2,0,1,538.3333333333334,1.0,1,0,0,0
88,0,12,44,5,1,0,485.4906,1.0,1,1,0,0
430,0,13,1,3,0,0,88.0,0.0,1,1,0,0
453,0,12,22,1,0,0,259.0,0.0,1,0,0,0
363,0,7,14,4,0,1,323.6666666666667,0.0,1,0,0,0
121,1,7,39,4,0,1,333.5,0.0,1,0,1,0
119,0,6,47,6,1,1,485.4906,0.0,1,1,0,0
301,0,12,38,1,0,0,119.0,0.0,1,0,0,0
1262,0,5,47,4,0,1,210.0,0.0,1,0,0,0
941,0,6,52,6,1,1,560.6666666666666,1.0,1,1,0,0
186,0,14,7,1,0,0,655.75,2.0,1,0,0,1
301,0,7,7,2,0,1,561.8,2.0,1,1,0,0
160,0,7,2,4,0,1,598.2,2.0,1,0,0,0
518,0,6,6,4,0,1,485.4906,2.0,1,1,0,0
195,0,12,10,3,0,0,518.0,0.0,1,0,0,0
377,0,7,28,5,1,1,356.5,0.0,1,0,1,0
376,0,6,24,0,0,1,363.3333333333333,0.0,1,0,0,0
161,0,7,7,2,0,1,366.5,0.0,1,0,1,0
443,1,6,42,1,0,1,325.4,0.0,1,0,0,0
4251,0,6,47,1,0,1,485.4906,0.0,1,0,0,0
386,0,7,23,2,0,1,4251.0,0.0,1,1,0,0
82,0,13,14,0,0,0,2318.5,0.0,1,1,0,0
443,0,13,3,2,0,0,1573.0,0.0,1,0,1,0
124,0,6,18,5,1,1,1290.5,0.0,1,0,0,0
180,0,7,13,2,0,1,1057.2,0.0,1,1,0,0
457,1,13,11,3,0,0,243.0,0.0,1,1,0,0
64,1,6,28,5,1,1,257.2,0.0,1,0,0,0
74,0,11,58,5,1,1,485.4906,0.0,1,0,0,1
403,0,11,31,4,0,1,74.0,0.0,1,0,0,1
1398,0,13,51,1,0,0,238.5,0.0,1,0,0,0
3514,0,7,0,6,1,1,625.0,1.0,1,0,1,0
453,0,6,38,3,0,1,1347.25,1.0,1,0,0,1
480,0,6,15,5,1,1,1168.4,1.0,1,0,0,0
102,1,12,58,0,0,0,1249.6,1.0,1,0,0,0
377,0,6,7,0,0,1,485.4906,1.0,1,0,0,0
173,0,6,58,3,0,1,377.0,0.0,1,1,0,0
69,0,6,47,4,0,1,275.0,0.0,1,1,0,0
470,0,6,11,5,1,1,206.33333333333334,0.0,1,0,0,0
261,0,6,46,5,1,1,272.25,0.0,1,1,0,0
277,0,12,45,5,1,0,270.0,0.0,1,1,0,0
183,0,6,56,4,0,1,250.0,0.0,1,0,0,0
105,1,6,28,5,1,1,252.0,0.0,1,0,0,0
4228,0,12,17,5,1,0,485.4906,0.0,1,0,0,0
382,0,13,44,2,0,0,4228.0,0.0,1,0,0,1
198,0,13,13,4,0,0,2305.0,0.0,1,0,0,0
494,0,12,52,2,0,0,1602.6666666666667,0.0,1,0,1,0
92,0,7,40,0,0,1,1325.5,0.0,1,0,1,0
177,0,6,50,3,0,1,1078.8,0.0,1,0,0,0
208,0,7,18,4,0,1,268.6,0.0,1,1,0,0
467,0,12,51,5,1,0,233.8,0.0,1,0,0,0
199,0,11,8,6,1,1,287.6,0.0,1,0,0,0
327,1,12,42,4,0,0,228.6,0.0,1,0,1,0
346,1,8,7,5,1,1,275.6,0.0,1,0,1,0
194,0,6,3,3,0,1,485.4906,0.0,1,1,0,0
73,0,6,47,4,0,1,194.0,0.0,1,0,0,0
537,0,8,6,5,1,1,133.5,0.0,1,0,1,0
60,0,13,22,3,0,0,268.0,0.0,1,0,1,0
380,0,7,4,0,0,1,216.0,0.0,1,0,0,1
164,0,7,36,0,0,1,248.8,0.0,1,0,1,0
522,0,6,50,1,0,1,242.8,0.0,1,1,0,0
329,0,6,46,5,1,1,485.4906,0.0,1,1,0,0
823,0,6,38,3,0,1,329.0,0.0,1,0,0,0
91,0,12,39,4,0,0,576.0,1.0,1,0,0,0
125,0,7,38,6,1,1,414.3333333333333,1.0,1,1,0,0
539,0,6,37,1,0,1,342.0,1.0,1,0,0,0
102,0,6,32,3,0,1,381.4,1.0,1,0,0,0
322,0,7,55,4,0,1,336.0,1.0,1,0,1,0
93,1,7,22,1,0,1,235.8,1.0,1,1,0,0
360,1,7,8,6,1,1,236.2,1.0,1,0,0,0
479,0,13,7,6,1,0,485.4906,1.0,1,0,1,0
202,0,7,2,2,0,1,479.0,0.0,1,0,0,0
289,0,6,26,2,0,1,340.5,0.0,1,0,1,0
380,0,12,30,2,0,0,323.3333333333333,0.0,1,0,1,0
1137,1,12,52,0,0,0,337.5,0.0,1,0,0,0
197,1,6,19,0,0,1,497.4,1.0,1,0,0,0
